年,月,発生時間,災害状況,業種_大分類,業種_中分類,業種_小分類,事業場規模,起因物_大分類,起因物_中分類,起因物_小分類,事故の型,年齢
26,7,14～15,港岸壁において本船タラップを設置する際、岸壁養生用の鉄板のズレを修正するため鉄板を３名で鉄棒で持ち上げていた。鉄板が所定位置にセットされたところで、鉄棒が鉄板から外れた際、鉄棒が足にあたり右足指を骨折した。,貨物取扱業,港湾運送業,港湾荷役業,1～9,物質、材料,材料,金属材料,飛来、落下,65
26,7,10～11,倉庫にてパレットを拭き取り、立てて乾燥させる作業中、立てていた後方のパレットがドミノ倒しに倒れてしまい、倒れたパレットで左足を負傷した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,50～99,その他の装置等,用具,その他の用具,崩壊、倒壊,46
26,7,11～12,店舗にて商品を取ろうと後ろに下ったところ、誤って踵がローラーに引っ掛かり仰向けに転倒、臀部を打撲、左手首を捻挫した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,100～299,仮設物、建築物、構築物等,仮設物、建築物等,作業床、歩み板,転倒,62
26,7,10～11,事業所において商品の検品・梱包業務に従事中、箱に糊付けをする際、右手で操作していたメルトガン（糊付用の糊が入っている）から飛び出した高温の糊が、左手甲に付着し、火傷を負った。（軍手の装着を怠った）,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,10～29,動力機械,一般動力機械,その他の一般動力機械,高温・低温の物との接触,28
26,7,18～19,倉庫内にてフォークリフトを使用してトラックの荷台からドラム缶（化粧水原液、約２００ｋｇ）をパレットへ降ろす際、荷台に積んであったドラム缶一本が倒れ荷台から落ちそうになったので、フォークリフトから降りてドラム缶を荷台へ押し戻そうとしたところ、支えきれずドラム缶が左足へ落下し、左足指を骨折した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,1～9,荷,荷,荷姿の物,飛来、落下,49
26,7,18～19,荷物を積んだカゴ台車を２台引いて移動中、左手で引いていた台車の勢いが強く、前の台車との間に挟まれ、左手を骨折した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,50～99,その他の装置等,人力機械工具等,人力運搬機,はさまれ、巻き込まれ,34
26,7,14～15,物流センターの２階ピッキング場にてピック作業中、つまづき補充棚に両手を着いた際、右手首を剥離骨折した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,50～99,仮設物、建築物、構築物等,仮設物、建築物等,作業床、歩み板,転倒,49
26,7,11～12,漁港にて鰯の水揚げ作業中、ワイヤーが切れて被害者の頭部を直撃し即死した。,貨物取扱業,港湾運送業,港湾荷役業,10000～,物上げ装置、運搬機械,動力クレーン等,揚貨装置,飛来、落下,58
26,7,17～18,冷蔵倉庫内に保管してある商品の出庫作業を行っていた。その際、二段重ねでパレット積みされ保管してある商品の中から上の段にある商品を一つを取り出す際、アングルの前の五段積パレットに乗り、一段目のアングル上にあるパレットに足を掛け、二段目にある商品を取ろうとしたところ、右足が滑りアングルとパレットの間の床面に落下、その際右足甲の骨にヒビが入った。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,30～49,仮設物、建築物、構築物等,仮設物、建築物等,その他の仮設物、建築物、構築物等,墜落、転落,37
26,7,14～15,構内洗車場において、ミキサー車の残水処理をしていたところ、段差に足を踏み外し右足首を捻り捻挫した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,10～29,仮設物、建築物、構築物等,仮設物、建築物等,建築物、構築物,転倒,35
26,7,20～21,客先より集荷した商品をパレットに荷卸しし、発送先ごとに決められた場所にハンドリフトを使用して移動していたところ、セットする場所にて引っ張る動作から押す動作へと切り替える為に右足にて踏ん張ったところ、右足を痛め右腓腹筋肉離れをおこした。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,50～99,その他の装置等,人力機械工具等,人力運搬機,動作の反動、無理な動作,44
26,7,21～22,構内にて冷蔵食品仕分け中、重い箱（生姜２０ｋｇ）をカーゴ上段に積もうと持ち上げた際、腰を痛めた。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,50～99,荷,荷,荷姿の物,動作の反動、無理な動作,23
26,7,16～17,倉庫内作業にてローラーに足を置き跨ごうとした際、誤ってローラーとローラーの間に左足を挟み、左足首を負傷した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,100～299,その他の装置等,用具,その他の用具,はさまれ、巻き込まれ,42
26,7,6～7,埠頭岸壁に接岸中のチップ船にて、船倉からデッキに出た後デッキサイドの通路に向かおうと本船のパイプを跨いだ際、路面が雨で濡れており足を滑らせ、腰を痛めた。,貨物取扱業,港湾運送業,一般港湾運送業,50～99,その他,起因物なし,起因物なし,動作の反動、無理な動作,25
26,7,21～22,ピッキングした商品が入った通函箱（3段積み）をピッキング台車から運搬台車へ積み替えようとした際、通常であれば台車2台を並べた状態で通函箱を引きずり積み替えるところ、台車と台車の間に入り通函箱を持ち上げたことにより右足の上に落下させ骨折した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,500～999,荷,荷,荷姿の物,飛来、落下,51
26,7,8～9,雨天時、倉庫構内にて、トラック積載物の防水シートを張り直すべく荷台に上がったところ、荷台床面が濡れていたことに加え、足場の確保が不十分であったことから、足を滑らせ背面から転落、胸部側面を打ち付けた。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,30～49,物上げ装置、運搬機械,動力運搬機,トラック,墜落、転落,39
26,7,10～11,倉庫にて、Aが移動ラック中程で、リフトから降り商品を置くパレットと移動ラックの間でピッキング作業を行っていた。Ｂが他のラックのピッキング作業を行うためAに気付かず移動ラックを閉めてしまい、Aがパレットと動いた移動ラックに右足を挟まれ右足挫傷を負う。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,30～49,その他の装置等,その他の装置、設備,その他の装置、設備,はさまれ、巻き込まれ,48
26,7,14～15,船内に於いて、積み付けが終わったケースをチェーンで固縛しようとして、Ａがケースに両手で当て板を添え、Ｂがチェーンを閉めたところ当て板がずれて、Ａが当て板とチェーンの間に指を挟まれ負傷した。,貨物取扱業,港湾運送業,港湾荷役業,50～99,その他の装置等,用具,その他の用具,はさまれ、巻き込まれ,19
26,7,11～12,事務所構内にて、汚れが地面に付着していたので水を掛けて清掃作業中、足を滑らせて転倒し、とっさに両手を地面について両手首を負傷した。,貨物取扱業,港湾運送業,港湾荷役業,50～99,仮設物、建築物、構築物等,仮設物、建築物等,通路,転倒,65
26,7,15～16,Ａが商品をピッキングするためリフトを停車して降りようとした時、Ｂの乗ったリフトが後方確認不足でバック走行してきて衝突した。衝突の衝撃でＡのリフトのバックレストが背中に食い込むように当たり被災した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,50～99,物上げ装置、運搬機械,動力運搬機,フォークリフト,激突され,48
26,7,10～11,コンテナ内で作業をしていた時、重たい荷物を持ち上げた際、腰に痛みを感じ、一週間後に痛みが強くなってきたので受診した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,50～99,その他,起因物なし,起因物なし,動作の反動、無理な動作,32
26,7,16～17,冷凍倉庫内でピッキング作業を行っていた際、床の凍結した部分で足が滑り、背中から転倒した。診察をうけたところ、胸椎骨折と判明した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,30～49,仮設物、建築物、構築物等,仮設物、建築物等,通路,転倒,46
26,7,16～17,オリコンカウント搬送時、アルミキャリーに足を引掛けて地面に肘から転倒し肩を打撲した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,50～99,その他の装置等,人力機械工具等,人力運搬機,転倒,53
26,7,16～17,センター内で空のケース仕分け場にて、指定された高さにケースを積み上げる作業中、手作業でするところ足を使用し、ケースを斜めにして足をケースの下にかけ移動しようとしたところ、ケースの重みでケースと地面に挟まり負傷した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,100～299,その他の装置等,用具,その他の用具,はさまれ、巻き込まれ,58
